"id";"Title";"OBJ";"IDACT";"IDREL";"DATEEVENEMENT";"ACTION";"ANCIENNEVALEUR";"NOUVELLEVALEUR";"ACTEUR";"ANOMALIEDETECTEE";"CONTROLEPASCARA";"VERROUILLE";"NOTES";"IDJRN";"OBJREF";"CODE";"NOM";"STATUT";"ANOMALIE";"SCRIPTSOURCE";"TYPEEVENEMENTREF";"SOURCEREF";"RESULTATREF";"Modified";"Created";"Author";"Editor"
"990";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-043";"";"";"";"09/13/2026 16:43:41";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-80-FREQUENCES; Elements=15; Colonnes=99; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREF80";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-043";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:03";"09/13/2026 14:43:43";"";""
"991";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-044";"";"";"";"09/13/2026 16:43:43";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-90-QUALITE; Elements=18; Colonnes=99; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREF90";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-044";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:03";"09/13/2026 14:43:45";"";""
"992";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-045";"";"";"";"09/13/2026 16:43:44";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-95-POWER-PAGES-COMPOSANTS; Elements=8; Colonnes=88; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREF95";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-045";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:06";"09/13/2026 14:43:46";"";""
"993";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-046";"";"";"";"09/13/2026 16:43:46";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-99-REGISTRE-REFERENTIELS; Elements=6; Colonnes=97; Vues=7; URL=/sites/Bibliotheque/Lists/OBJREF99REGISTREREFERENTIELS";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-046";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:06";"09/13/2026 14:43:48";"";""
"994";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-047";"";"";"";"09/13/2026 16:43:47";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-DOMAINE; Elements=14; Colonnes=89; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREFDOMAINE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-047";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:08";"09/13/2026 14:43:49";"";""
"995";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-048";"";"";"";"09/13/2026 16:43:49";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-LST-STATUT; Elements=7; Colonnes=89; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREFLSTSTATUT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-048";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:09";"09/13/2026 14:43:50";"";""
"996";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-049";"";"";"";"09/13/2026 16:43:50";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-LST-TYPE; Elements=11; Colonnes=89; Vues=1; URL=/sites/Bibliotheque/Lists/OBJREFLSTTYPE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-049";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:11";"09/13/2026 14:43:53";"";""
"997";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-050";"";"";"";"09/13/2026 16:43:51";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-ORG-COMPTE-TYPE; Elements=11; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREFORGCOMPTETYPE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-050";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:12";"09/13/2026 14:43:53";"";""
"998";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-051";"";"";"";"09/13/2026 16:43:53";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-ORG-CONTACT-TYPE; Elements=8; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREFORGCONTACTTYPE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-051";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:14";"09/13/2026 14:43:55";"";""
"999";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-052";"";"";"";"09/13/2026 16:43:54";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-ORG-SECTEUR; Elements=9; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREFORGSECTEUR";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-052";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:15";"09/13/2026 14:43:56";"";""
"1000";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-053";"";"";"";"09/13/2026 16:43:56";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-ORG-STATUT; Elements=6; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREFORGSTATUT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-053";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:16";"09/13/2026 14:43:58";"";""
"1001";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-054";"";"";"";"09/13/2026 16:43:57";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REF-ORG-TYPE; Elements=12; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREFORGTYPE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-054";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:19";"09/13/2026 14:43:59";"";""
"1002";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-055";"";"";"";"09/13/2026 16:43:59";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-REL; Elements=32; Colonnes=95; Vues=2; URL=/sites/Bibliotheque/Lists/OBJREL";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-055";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:19";"09/13/2026 14:44:00";"";""
"1003";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-056";"";"";"";"09/13/2026 16:44:00";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-SCR; Elements=10; Colonnes=101; Vues=9; URL=/sites/Bibliotheque/Lists/OBJSCR";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-056";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:21";"09/13/2026 14:44:02";"";""
"1004";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-057";"";"";"";"09/13/2026 16:44:01";"LISTE VIDE";"";"";"";"Oui";"Non";"Non";"Liste=OBJ-SITE; Elements=0; Colonnes=85; Vues=1; URL=/sites/Bibliotheque/Lists/OBJSITE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-057";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 14:02:22";"09/13/2026 14:44:03";"";""
"1005";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-058";"";"";"";"09/13/2026 16:44:03";"LISTE VIDE";"";"";"";"Oui";"Non";"Non";"Liste=OBJ-STATUT; Elements=0; Colonnes=85; Vues=1; URL=/sites/Bibliotheque/Lists/OBJSTATUT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-058";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 14:02:24";"09/13/2026 14:44:05";"";""
"1006";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-059";"";"";"";"09/13/2026 16:44:04";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=Présentations composées; Elements=18; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/_catalogs/design";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-059";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:25";"09/13/2026 14:44:06";"";""
"1007";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-060";"";"";"";"09/13/2026 16:44:06";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=TaxonomyHiddenList; Elements=12; Colonnes=194; Vues=1; URL=/sites/Bibliotheque/Lists/TaxonomyHiddenList";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-LISTE-060";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:27";"09/13/2026 14:44:08";"";""
"1008";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-RAPPORT-CSV";"";"";"";"09/13/2026 16:44:07";"CREATION RAPPORT CSV";"";"";"";"Non";"Non";"Non";"Fichier=C:\Users\PascalZIMMER_b9lyro1\DemainSite\DEM - Ecosysteme\DSE-RAPPORTS\AUDITS\01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235.csv";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-RAPPORT-CSV";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:28";"09/13/2026 14:44:08";"";""
"1009";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-FIN";"";"";"";"09/13/2026 16:44:07";"FIN AUDIT LISTES";"";"";"";"Non";"Non";"Non";"Listes=60; Elements=38108; Vides=7; CSV=C:\Users\PascalZIMMER_b9lyro1\DemainSite\DEM - Ecosysteme\DSE-RAPPORTS\AUDITS\01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235.csv; TXT=C:\Users\PascalZIMMER_b9lyro1\DemainSite\DEM - Ecosysteme\DSE-RAPPORTS\AUDITS\01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235.txt";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164235-FIN";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:30";"09/13/2026 14:44:09";"";""
"1010";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-DEBUT";"";"";"";"09/13/2026 16:46:02";"DEBUT AUDIT LISTES";"";"";"";"Non";"Non";"Non";"Démarrage audit individuel des listes SharePoint.";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-DEBUT";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:31";"09/13/2026 14:46:05";"";""
"1011";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-001";"";"";"";"09/13/2026 16:46:05";"LISTE VIDE";"";"";"";"Oui";"Non";"Non";"Liste=appdata; Elements=0; Colonnes=83; Vues=0; URL=/sites/Bibliotheque/_catalogs/appdata";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-001";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 14:02:33";"09/13/2026 14:46:07";"";""
"1012";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-002";"";"";"";"09/13/2026 16:46:07";"LISTE VIDE";"";"";"";"Oui";"Non";"Non";"Liste=Demandes d'accès; Elements=0; Colonnes=118; Vues=5; URL=/sites/Bibliotheque/Demandes daccs";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-002";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 14:02:34";"09/13/2026 14:46:09";"";""
"1013";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-003";"";"";"";"09/13/2026 16:46:08";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=Extensions de modèle web; Elements=242; Colonnes=104; Vues=0; URL=/sites/Bibliotheque/_catalogs/wte";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-003";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:36";"09/13/2026 14:46:10";"";""
"1014";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-004";"";"";"";"09/13/2026 16:46:09";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=Liens manquants du site SharePoint; Elements=4; Colonnes=89; Vues=2; URL=/sites/Bibliotheque/_catalogs/missinglinks";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-004";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:37";"09/13/2026 14:46:11";"";""
"1015";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-005";"";"";"";"09/13/2026 16:46:11";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=Liste d'informations utilisateur; Elements=24; Colonnes=133; Vues=3; URL=/sites/Bibliotheque/_catalogs/users";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-005";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:39";"09/13/2026 14:46:13";"";""
"1016";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-006";"";"";"";"09/13/2026 16:46:12";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ; Elements=237; Colonnes=134; Vues=9; URL=/sites/Bibliotheque/Lists/OBJ";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-006";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:40";"09/13/2026 14:46:14";"";""
"1017";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-007";"";"";"";"09/13/2026 16:46:14";"LISTE VIDE";"";"";"";"Oui";"Non";"Non";"Liste=OBJ-ACT; Elements=0; Colonnes=103; Vues=1; URL=/sites/Bibliotheque/Lists/OBJACT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-007";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 14:02:42";"09/13/2026 14:46:16";"";""
"1018";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-008";"";"";"";"09/13/2026 16:46:15";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-AUDIT; Elements=2; Colonnes=99; Vues=1; URL=/sites/Bibliotheque/Lists/OBJAUDIT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-008";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:43";"09/13/2026 14:46:17";"";""
"1019";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-009";"";"";"";"09/13/2026 16:46:17";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-CAPITALE; Elements=249; Colonnes=111; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOCAPITALE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-009";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:45";"09/13/2026 14:46:19";"";""
"1020";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-010";"";"";"";"09/13/2026 16:46:18";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-CONTINENT; Elements=7; Colonnes=105; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOCONTINENT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-010";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:46";"09/13/2026 14:46:20";"";""
"1021";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-011";"";"";"";"09/13/2026 16:46:20";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-DEPARTEMENT; Elements=101; Colonnes=117; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEODEPARTEMENT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-011";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:49";"09/13/2026 14:46:22";"";""
"1022";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-012";"";"";"";"09/13/2026 16:46:21";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-DEVISE; Elements=154; Colonnes=106; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEODEVISE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-012";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:49";"09/13/2026 14:46:24";"";""
"1023";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-013";"";"";"";"09/13/2026 16:46:23";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-FUSEAU-HORAIRE; Elements=38; Colonnes=107; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOFUSEAUHORAIRE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-013";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:51";"09/13/2026 14:46:24";"";""
"1024";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-014";"";"";"";"09/13/2026 16:46:24";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-LANGUE; Elements=112; Colonnes=108; Vues=17; URL=/sites/Bibliotheque/Lists/OBJGEOLANGUE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-014";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:52";"09/13/2026 14:46:26";"";""
"1025";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-015";"";"";"";"09/13/2026 16:46:25";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-NATIONALITE; Elements=249; Colonnes=111; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEONATIONALITE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-015";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:54";"09/13/2026 14:46:27";"";""
"1026";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-016";"";"";"";"09/13/2026 16:46:27";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-PAYS; Elements=249; Colonnes=117; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOPAYS";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-016";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:55";"09/13/2026 14:46:29";"";""
"1027";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-017";"";"";"";"09/13/2026 16:46:28";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-REGION; Elements=18; Colonnes=119; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOREGION";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-017";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - SCRIPT | JOURNAL - RESULTAT - SUCCES";"";"";"";"";"";"";"";"";"09/17/2026 14:02:57";"09/13/2026 14:46:30";"";""
"1028";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-018";"";"";"";"09/13/2026 16:46:30";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-SOURCE; Elements=6; Colonnes=117; Vues=4; URL=/sites/Bibliotheque/Lists/OBJGEOSOURCE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-018";"JOURNAL - HISTORIQUE NON CLASSIFIE";"";"";"";"";"";"";"";"";"09/17/2026 14:06:24";"09/13/2026 14:46:32";"";""
"1029";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-019";"";"";"";"09/13/2026 16:46:31";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-STATUT; Elements=22; Colonnes=106; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOSTATUT";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-019";"JOURNAL - HISTORIQUE NON CLASSIFIE";"";"";"";"";"";"";"";"";"09/17/2026 14:06:26";"09/13/2026 14:46:33";"";""
"1030";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-020";"";"";"";"09/13/2026 16:46:33";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-TERRITOIRE; Elements=9; Colonnes=114; Vues=5; URL=/sites/Bibliotheque/Lists/OBJGEOTERRITOIRE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-020";"JOURNAL - HISTORIQUE NON CLASSIFIE";"";"";"";"";"";"";"";"";"09/17/2026 14:06:27";"09/13/2026 14:46:35";"";""
"1031";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-021";"";"";"";"09/13/2026 16:46:34";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-VILLE; Elements=34868; Colonnes=113; Vues=6; URL=/sites/Bibliotheque/Lists/OBJGEOVILLE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-021";"JOURNAL - HISTORIQUE NON CLASSIFIE";"";"";"";"";"";"";"";"";"09/17/2026 14:06:29";"09/13/2026 14:46:36";"";""
"1032";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-022";"";"";"";"09/13/2026 16:46:36";"LISTE CONTROLEE";"";"";"";"Non";"Non";"Non";"Liste=OBJ-GEO-ZONE; Elements=35; Colonnes=104; Vues=5; URL=/sites/Bibliotheque/Lists/OBJGEOZONE";"01-DSE-AUDIT-LISTES-SHAREPOINT-20260913-164601-LISTE-022";"JOURNAL - HISTORIQUE NON CLASSIFIE";"";"";"";"";"";"";"";"";"09/17/2026 14:06:29";"09/13/2026 14:46:38";"";""
