"id";"Title";"IDGeoVille";"CodeVille";"CodePostal";"Latitude";"Longitude";"DescriptionVille";"Actif";"OrdreAffichage";"ValidationDSE";"Verrouille";"ControlePascAra";"AnomalieDetectee";"NotesDSE";"Modified";"OBJREF";"DepartementGeo";"Created";"Author";"Editor"
"27422";"Framont";"70252";"70252";"70600";"47.578";"5.578";"";"Oui";"27421";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:43";"";"";"09/10/2026 15:22:43";"";""
"27423";"Frasne-le-Château";"70253";"70253";"70700";"47.462";"5.894";"";"Oui";"27422";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:44";"";"";"09/10/2026 15:22:44";"";""
"27424";"Frédéric-Fontaine";"70254";"70254";"70200";"47.657";"6.629";"";"Oui";"27423";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:44";"";"";"09/10/2026 15:22:44";"";""
"27425";"Fresne-Saint-Mamès";"70255";"70255";"70130";"47.546";"5.862";"";"Oui";"27424";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:45";"";"";"09/10/2026 15:22:45";"";""
"27426";"Fresse";"70256";"70256";"70270";"47.758";"6.656";"";"Oui";"27425";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:46";"";"";"09/10/2026 15:22:46";"";""
"27427";"Fretigney-et-Velloreille";"70257";"70257";"70130";"47.487";"5.946";"";"Oui";"27426";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:47";"";"";"09/10/2026 15:22:47";"";""
"27428";"Froideconche";"70258";"70258";"70300";"47.819";"6.416";"";"Oui";"27427";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:47";"";"";"09/10/2026 15:22:47";"";""
"27429";"Froideterre";"70259";"70259";"70200";"47.707";"6.532";"";"Oui";"27428";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:48";"";"";"09/10/2026 15:22:48";"";""
"27430";"Frotey-lès-Lure";"70260";"70260";"70200";"47.655";"6.553";"";"Oui";"27429";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:49";"";"";"09/10/2026 15:22:49";"";""
"27431";"Frotey-lès-Vesoul";"70261";"70261";"70000";"47.621";"6.182";"";"Oui";"27430";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:50";"";"";"09/10/2026 15:22:50";"";""
"27432";"Genevreuille";"70262";"70262";"70240";"47.671";"6.377";"";"Oui";"27431";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:50";"";"";"09/10/2026 15:22:50";"";""
"27433";"Genevrey";"70263";"70263";"70240";"47.725";"6.323";"";"Oui";"27432";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:51";"";"";"09/10/2026 15:22:51";"";""
"27434";"Germigney";"70265";"70265";"70100";"47.377";"5.547";"";"Oui";"27433";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:53";"";"";"09/10/2026 15:22:53";"";""
"27435";"Gevigney-et-Mercey";"70267";"70267";"70500";"47.799";"5.931";"";"Oui";"27434";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:53";"";"";"09/10/2026 15:22:53";"";""
"27436";"Gézier-et-Fontenelay";"70268";"70268";"70700";"47.357";"5.897";"";"Oui";"27435";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:53";"";"";"09/10/2026 15:22:53";"";""
"27437";"Girefontaine";"70269";"70269";"70210";"47.894";"6.176";"";"Oui";"27436";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:54";"";"";"09/10/2026 15:22:54";"";""
"27438";"Gouhenans";"70271";"70271";"70110";"47.606";"6.468";"";"Oui";"27437";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:56";"";"";"09/10/2026 15:22:56";"";""
"27439";"Gourgeon";"70272";"70272";"70120";"47.719";"5.846";"";"Oui";"27438";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:56";"";"";"09/10/2026 15:22:56";"";""
"27440";"Grammont";"70273";"70273";"70110";"47.514";"6.516";"";"Oui";"27439";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:56";"";"";"09/10/2026 15:22:56";"";""
"27441";"Grandecourt";"70274";"70274";"70120";"47.634";"5.858";"";"Oui";"27440";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:57";"";"";"09/10/2026 15:22:57";"";""
"27442";"Grandvelle-et-le-Perrenot";"70275";"70275";"70190";"47.508";"5.996";"";"Oui";"27441";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:58";"";"";"09/10/2026 15:22:58";"";""
"27443";"Granges-la-Ville";"70276";"70276";"70400";"47.566";"6.571";"";"Oui";"27442";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:59";"";"";"09/10/2026 15:22:59";"";""
"27444";"Granges-le-Bourg";"70277";"70277";"70400";"47.565";"6.586";"";"Oui";"27443";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:22:59";"";"";"09/10/2026 15:22:59";"";""
"27445";"Grattery";"70278";"70278";"70170";"47.67";"6.079";"";"Oui";"27444";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:00";"";"";"09/10/2026 15:23:00";"";""
"27446";"Gray";"70279";"70279";"70100";"47.446";"5.592";"";"Oui";"27445";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:01";"";"";"09/10/2026 15:23:01";"";""
"27447";"Gray-la-Ville";"70280";"70280";"70100";"47.44";"5.573";"";"Oui";"27446";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:02";"";"";"09/10/2026 15:23:02";"";""
"27448";"Gy";"70282";"70282";"70700";"47.407";"5.815";"";"Oui";"27447";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:03";"";"";"09/10/2026 15:23:03";"";""
"27449";"Haut-du-Them-Château-Lambert";"70283";"70283";"70440";"47.843";"6.721";"";"Oui";"27448";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:04";"";"";"09/10/2026 15:23:04";"";""
"27450";"Hautevelle";"70284";"70284";"70800";"47.842";"6.284";"";"Oui";"27449";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:04";"";"";"09/10/2026 15:23:04";"";""
"27451";"Héricourt";"70285";"70285";"70400";"47.575";"6.759";"";"Oui";"27450";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:06";"";"";"09/10/2026 15:23:06";"";""
"27452";"Hugier";"70286";"70286";"70150";"47.314";"5.709";"";"Oui";"27451";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:06";"";"";"09/10/2026 15:23:06";"";""
"27453";"Hurecourt";"70287";"70287";"70210";"47.902";"6.066";"";"Oui";"27452";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:07";"";"";"09/10/2026 15:23:07";"";""
"27454";"Hyet";"70288";"70288";"70190";"47.474";"6.093";"";"Oui";"27453";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:08";"";"";"09/10/2026 15:23:08";"";""
"27455";"Igny";"70289";"70289";"70700";"47.478";"5.762";"";"Oui";"27454";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:09";"";"";"09/10/2026 15:23:09";"";""
"27456";"Jasney";"70290";"70290";"70800";"47.869";"6.181";"";"Oui";"27455";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:10";"";"";"09/10/2026 15:23:10";"";""
"27457";"Jonvelle";"70291";"70291";"70500";"47.938";"5.921";"";"Oui";"27456";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:10";"";"";"09/10/2026 15:23:10";"";""
"27458";"Jussey";"70292";"70292";"70500";"47.826";"5.903";"";"Oui";"27457";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:11";"";"";"09/10/2026 15:23:11";"";""
"27459";"Lambrey";"70293";"70293";"70500";"47.764";"5.927";"";"Oui";"27458";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:12";"";"";"09/10/2026 15:23:12";"";""
"27460";"Lantenot";"70294";"70294";"70200";"47.75";"6.495";"";"Oui";"27459";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:13";"";"";"09/10/2026 15:23:13";"";""
"27461";"La Lanterne-et-les-Armonts";"70295";"70295";"70270";"47.793";"6.531";"";"Oui";"27460";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:14";"";"";"09/10/2026 15:23:14";"";""
"27462";"Larians-et-Munans";"70296";"70296";"70230";"47.416";"6.236";"";"Oui";"27461";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:14";"";"";"09/10/2026 15:23:14";"";""
"27463";"Larret";"70297";"70297";"70600";"47.627";"5.63";"";"Oui";"27462";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:15";"";"";"09/10/2026 15:23:15";"";""
"27464";"Lavigney";"70298";"70298";"70120";"47.712";"5.809";"";"Oui";"27463";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:16";"";"";"09/10/2026 15:23:16";"";""
"27465";"Lavoncourt";"70299";"70299";"70120";"47.626";"5.787";"";"Oui";"27464";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:17";"";"";"09/10/2026 15:23:17";"";""
"27466";"Lieffrans";"70301";"70301";"70190";"47.52";"5.971";"";"Oui";"27465";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:18";"";"";"09/10/2026 15:23:18";"";""
"27467";"Lieucourt";"70302";"70302";"70140";"47.35";"5.623";"";"Oui";"27466";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:18";"";"";"09/10/2026 15:23:18";"";""
"27468";"Liévans";"70303";"70303";"70240";"47.638";"6.347";"";"Oui";"27467";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:19";"";"";"09/10/2026 15:23:19";"";""
"27469";"Linexert";"70304";"70304";"70200";"47.742";"6.485";"";"Oui";"27468";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:20";"";"";"09/10/2026 15:23:20";"";""
"27470";"Lœuilley";"70305";"70305";"70100";"47.462";"5.389";"";"Oui";"27469";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:21";"";"";"09/10/2026 15:23:21";"";""
"27471";"Lomont";"70306";"70306";"70200";"47.622";"6.613";"";"Oui";"27470";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:21";"";"";"09/10/2026 15:23:21";"";""
"27472";"Longevelle";"70307";"70307";"70110";"47.589";"6.447";"";"Oui";"27471";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:22";"";"";"09/10/2026 15:23:22";"";""
"27473";"La Longine";"70308";"70308";"70310";"47.883";"6.591";"";"Oui";"27472";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:24";"";"";"09/10/2026 15:23:24";"";""
"27474";"Loulans-Verchamp";"70309";"70309";"70230";"47.445";"6.206";"";"Oui";"27473";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:24";"";"";"09/10/2026 15:23:24";"";""
"27475";"Lure";"70310";"70310";"70200";"47.686";"6.494";"";"Oui";"27474";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:25";"";"";"09/10/2026 15:23:25";"";""
"27476";"Luxeuil-les-Bains";"70311";"70311";"70300";"47.817";"6.381";"";"Oui";"27475";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:25";"";"";"09/10/2026 15:23:25";"";""
"27477";"Luze";"70312";"70312";"70400";"47.597";"6.739";"";"Oui";"27476";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:26";"";"";"09/10/2026 15:23:26";"";""
"27478";"Lyoffans";"70313";"70313";"70200";"47.646";"6.583";"";"Oui";"27477";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:27";"";"";"09/10/2026 15:23:27";"";""
"27479";"Magnivray";"70314";"70314";"70300";"47.78";"6.472";"";"Oui";"27478";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:28";"";"";"09/10/2026 15:23:28";"";""
"27480";"Magnoncourt";"70315";"70315";"70800";"47.893";"6.284";"";"Oui";"27479";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:29";"";"";"09/10/2026 15:23:29";"";""
"27481";"Le Magnoray";"70316";"70316";"70000";"47.529";"6.103";"";"Oui";"27480";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:29";"";"";"09/10/2026 15:23:29";"";""
"27482";"Les Magny";"70317";"70317";"70110";"47.526";"6.453";"";"Oui";"27481";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:30";"";"";"09/10/2026 15:23:30";"";""
"27483";"Magny-Danigon";"70318";"70318";"70200";"47.675";"6.602";"";"Oui";"27482";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:31";"";"";"09/10/2026 15:23:31";"";""
"27484";"Magny-Jobert";"70319";"70319";"70200";"47.649";"6.596";"";"Oui";"27483";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:32";"";"";"09/10/2026 15:23:32";"";""
"27485";"Magny-lès-Jussey";"70320";"70320";"70500";"47.857";"5.98";"";"Oui";"27484";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:32";"";"";"09/10/2026 15:23:32";"";""
"27486";"Magny-Vernois";"70321";"70321";"70200";"47.671";"6.476";"";"Oui";"27485";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:33";"";"";"09/10/2026 15:23:33";"";""
"27487";"Mailleroncourt-Charette";"70322";"70322";"70240";"47.726";"6.26";"";"Oui";"27486";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:35";"";"";"09/10/2026 15:23:35";"";""
"27488";"Mailleroncourt-Saint-Pancras";"70323";"70323";"70210";"47.919";"6.132";"";"Oui";"27487";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:35";"";"";"09/10/2026 15:23:35";"";""
"27489";"Mailley-et-Chazelot";"70324";"70324";"70000";"47.537";"6.052";"";"Oui";"27488";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:36";"";"";"09/10/2026 15:23:36";"";""
"27490";"Maizières";"70325";"70325";"70190";"47.493";"6.013";"";"Oui";"27489";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:36";"";"";"09/10/2026 15:23:36";"";""
"27491";"La Malachère";"70326";"70326";"70190";"47.452";"6.074";"";"Oui";"27490";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:37";"";"";"09/10/2026 15:23:37";"";""
"27492";"Malans";"70327";"70327";"70140";"47.264";"5.594";"";"Oui";"27491";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:38";"";"";"09/10/2026 15:23:38";"";""
"27493";"Malbouhans";"70328";"70328";"70200";"47.712";"6.579";"";"Oui";"27492";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:39";"";"";"09/10/2026 15:23:39";"";""
"27494";"Malvillers";"70329";"70329";"70120";"47.731";"5.788";"";"Oui";"27493";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:39";"";"";"09/10/2026 15:23:39";"";""
"27495";"Mandrevillars";"70330";"70330";"70400";"47.612";"6.777";"";"Oui";"27494";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:40";"";"";"09/10/2026 15:23:40";"";""
"27496";"Mantoche";"70331";"70331";"70100";"47.42";"5.531";"";"Oui";"27495";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:42";"";"";"09/10/2026 15:23:42";"";""
"27497";"Marast";"70332";"70332";"70110";"47.556";"6.383";"";"Oui";"27496";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:43";"";"";"09/10/2026 15:23:43";"";""
"27498";"Marnay";"70334";"70334";"70150";"47.294";"5.771";"";"Oui";"27497";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:45";"";"";"09/10/2026 15:23:45";"";""
"27499";"Maussans";"70335";"70335";"70230";"47.43";"6.253";"";"Oui";"27498";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:45";"";"";"09/10/2026 15:23:45";"";""
"27500";"Mélecey";"70336";"70336";"70110";"47.519";"6.491";"";"Oui";"27499";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:46";"";"";"09/10/2026 15:23:46";"";""
"27501";"Melin";"70337";"70337";"70120";"47.741";"5.826";"";"Oui";"27500";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:46";"";"";"09/10/2026 15:23:46";"";""
"27502";"Melincourt";"70338";"70338";"70210";"47.886";"6.127";"";"Oui";"27501";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:47";"";"";"09/10/2026 15:23:47";"";""
"27503";"Mélisey";"70339";"70339";"70270";"47.754";"6.581";"";"Oui";"27502";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:48";"";"";"09/10/2026 15:23:48";"";""
"27504";"Membrey";"70340";"70340";"70180";"47.593";"5.741";"";"Oui";"27503";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:49";"";"";"09/10/2026 15:23:49";"";""
"27505";"Menoux";"70341";"70341";"70160";"47.808";"6.102";"";"Oui";"27504";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:50";"";"";"09/10/2026 15:23:50";"";""
"27506";"Mercey-sur-Saône";"70342";"70342";"70130";"47.537";"5.73";"";"Oui";"27505";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:50";"";"";"09/10/2026 15:23:50";"";""
"27507";"Mersuay";"70343";"70343";"70160";"47.782";"6.139";"";"Oui";"27506";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:51";"";"";"09/10/2026 15:23:51";"";""
"27508";"Meurcourt";"70344";"70344";"70300";"47.772";"6.232";"";"Oui";"27507";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 15:23:52";"";"";"09/10/2026 15:23:52";"";""
